DATES,LIP,UNEMP,LCPI,FFR,LPCOM,LRCDUR,LRCND,LRCSV,RRSHOCK,CUMRRSHOCK
1983-03-01,3.9017888142904593,10.3,4.585987366571318,8.77,5.494089721066114,3.1592107425464655,3.9752982289411873,3.811384656105649,0.1374193,-4.569694299999998
1983-04-01,3.913815398132185,10.2,4.593097604753822,8.8,5.518496528398231,3.1946650961531424,3.97089550493909,3.8162387132503097,0.0,-4.569694299999998
1983-05-01,3.920772615704795,10.1,4.597138014290827,8.63,5.516528774816684,3.2200751054436827,3.9755985630651556,3.8181298212112136,-0.0386531,-4.608347399999999
1983-06-01,3.926428742735747,10.1,4.599152113662528,8.98,5.513025439041145,3.250219441148131,3.9860538317490617,3.8223608454884173,0.0,-4.608347399999999
1983-07-01,3.941665299329796,9.4,4.603168183317418,9.37,5.527403227317876,3.264575504119191,3.990334985487082,3.8284457251727986,0.0319688,-4.576378599999999
1983-08-01,3.952527509553659,9.5,4.6061696863211745,9.56,5.588446442642869,3.256094535350809,3.9916841018358262,3.83414794670518,-0.2393029,-4.815681499999999
1983-09-01,3.9677358193362684,9.2,4.609162207257629,9.45,5.594599849218988,3.258173458139977,3.9958493154730013,3.836091833794323,0.0,-4.815681499999999
1983-10-01,3.9757092885140115,8.8,4.613138355637268,9.48,5.582367852765768,3.2927209053260715,4.000125453649692,3.839774841220522,0.2252154,-4.5904660999999995
1983-11-01,3.979057159880734,8.5,4.616110126026426,9.34,5.591621107767871,3.296096091661714,4.0052400871392795,3.8402691831647555,-0.1489062,-4.739372299999999
1983-12-01,3.9841036382031634,8.3,4.619073091157083,9.47,5.609838028479659,3.3339886319687055,4.00884113860816,3.8486571298063263,0.1864091,-4.5529632
1984-01-01,4.004089749157654,8.0,4.625952725170619,9.56,5.633717600207914,3.3609654907742765,4.016815359712863,3.8493174700120214,0.2166587,-4.3363045
1984-02-01,4.008646867428586,7.8,4.630837932736669,9.59,5.627117389720715,3.337085436194911,3.998622630993125,3.8413429972404054,0.0,-4.3363045
1984-03-01,4.013336944728334,7.8,4.633757642840004,9.91,5.654557215846823,3.3361609588143195,4.006314484715065,3.8522730010223722,-0.0782931,-4.4145976
1984-04-01,4.019814962734527,7.7,4.637637376125593,10.29,5.659482215759621,3.3527071725017215,4.019333618409586,3.8537792969866556,0.0,-4.4145976
1984-05-01,4.024419113162688,7.4,4.639571612705423,10.32,5.675691594489676,3.369156167450692,4.0259408028887895,3.8564468685392943,0.1263111,-4.2882865
1984-06-01,4.027889539100586,7.2,4.641502115235482,11.06,5.659482215759621,3.3811647279119192,4.041295341132285,3.857630175597601,0.0,-4.2882865
1984-07-01,4.031383462966868,7.5,4.645351975620923,11.23,5.631175938885108,3.368088619094402,4.025512392107706,3.861992071822581,0.3350084,-3.9532781
1984-08-01,4.031791624064844,7.5,4.648229675448539,11.64,5.6131281063880705,3.36145119713964,4.025387404383124,3.8706591974868383,-0.0653747,-4.0186528
1984-09-01,4.0301455390041445,7.3,4.651099117876491,11.3,5.605360792478438,3.374579583757863,4.038038726011006,3.873905683315018,0.0,-4.0186528
1984-10-01,4.028733466081557,7.4,4.6549122778829055,9.99,5.587623120115915,3.369913091622389,4.031298260504466,3.8728454913417716,-0.0103411,-4.0289939
1984-11-01,4.032616310797151,7.2,4.6568134191399295,9.43,5.599347456519317,3.41187352165939,4.04317406731193,3.881873028477263,-0.5609847,-4.589978599999999
1984-12-01,4.033557218833896,7.3,4.658710952916121,8.38,5.566434283504978,3.4175299429497152,4.037474342144458,3.8860485716559103,-0.170801,-4.760779599999999
1985-01-01,4.031307136099685,7.3,4.660604892876192,8.35,5.544239504751586,3.431629588782357,4.040416220196545,3.8966047526997656,0.0,-4.760779599999999
1985-02-01,4.0353992587276775,7.2,4.666265285347902,8.5,5.538396694568449,3.424230080772728,4.047864228339559,3.901103605178869,-0.1213873,-4.8821669
1985-03-01,4.036934351978216,7.2,4.6709579265260945,8.58,5.53414019501932,3.44645751306702,4.041980519349342,3.8970108853076426,0.2077607,-4.6744062
1985-04-01,4.034306122733897,7.3,4.672828834461906,8.27,5.54588032240299,3.4235131881455705,4.053210018863545,3.901972669574645,0.0,-4.6744062
1985-05-01,4.0355654239528596,7.2,4.674696248636701,7.97,5.523858042461968,3.4760265222828046,4.053869729656382,3.908797810072451,-0.1464615,-4.8208677
1985-06-01,4.0363057609548445,7.4,4.677490847567717,7.53,5.500073835980599,3.437625738275707,4.046483965870601,3.91248289966058,0.0,-4.8208677
1985-07-01,4.029573125072812,7.4,4.679349584162343,7.88,5.4829695386802735,3.456505937421036,4.052341314741643,3.9177863653172507,0.064076,-4.7567917
1985-08-01,4.03366879326434,7.1,4.681204872264089,7.9,5.459713165570837,3.4918604165593976,4.060873952160501,3.9225276380732317,0.1866845,-4.5701072
1985-09-01,4.038158616558133,7.1,4.683056724645162,7.92,5.438774719243292,3.5721489893104437,4.064881422071459,3.9241887023270174,0.0,-4.5701072
1985-10-01,4.034028226214046,7.1,4.686750172980514,7.99,5.436382217503932,3.4614768458793432,4.063300991590639,3.9257878340038594,0.1063961,-4.463711099999999
1985-11-01,4.037493748127323,7.0,4.6913478822291435,8.05,5.4510384535657,3.4648917966423425,4.070632302262349,3.926202006601416,0.0195127,-4.444198399999999
1985-12-01,4.047742003498081,7.0,4.695924549256556,8.27,5.454979176561413,3.492256112609122,4.070820017175143,3.938353300674176,-0.0526709,-4.496869299999999
1986-01-01,4.052567250420455,6.7,4.699570861409576,8.14,5.450652112851316,3.517141690859627,4.075535441235046,3.931551085235691,0.0,-4.496869299999999
1986-02-01,4.0456531431772085,7.2,4.697749367281185,7.86,5.427941134341542,3.488078194573111,4.0746519288763645,3.934547415506818,-0.094937,-4.591806299999999
1986-03-01,4.039016824612583,7.2,4.692264892839025,7.48,5.381830966775854,3.4738590703567422,4.092275757052989,3.9354465203717344,0.0,-4.591806299999999
1986-04-01,4.039631391630735,7.1,4.688591794127164,6.99,5.365087770181889,3.5234740096962947,4.084344730143767,3.938080539747436,0.1915616,-4.400244699999999
1986-05-01,4.041377938775487,7.2,4.6913478822291435,6.85,5.373239293065296,3.5447781101396796,4.0917077555675965,3.9400077539629095,0.0854616,-4.314783099999999
1986-06-01,4.038396591970226,7.2,4.695010889987881,6.92,5.379251984044036,3.515210356599121,4.093077092655135,3.9430370589573154,0.0,-4.314783099999999
1986-07-01,4.043542375291715,7.0,4.695924549256556,6.56,5.396351106819402,3.542725878702426,4.093761058683684,3.947486669703715,-0.1862836,-4.501066699999999
1986-08-01,4.04249672814092,6.9,4.696837374513915,6.17,5.346107030383885,3.583824447339074,4.089332020398556,3.947563879347238,-0.2269864,-4.7280530999999995
1986-09-01,4.044304867714688,7.0,4.700480365792417,5.89,5.362324496522329,3.696351468952637,4.09229245809597,3.953376058911625,0.0229667,-4.7050864
1986-10-01,4.04887811836962,7.0,4.702296896718814,5.85,5.4051517954618635,3.5824350178930726,4.1008069691497555,3.9543542604415842,0.0,-4.7050864
1986-11-01,4.053378460096622,6.9,4.704110133842995,6.04,5.425962720383707,3.5446914813008847,4.096026480337844,3.960394034153541,0.0324334,-4.6726529999999995
1986-12-01,4.061935000424055,6.6,4.707726774313183,6.91,5.429082436427589,3.651281423698618,4.102858217987305,3.967646909176143,-0.0472494,-4.7199024
1987-01-01,4.058822733088323,6.6,4.713127327493184,6.43,5.43790538075509,3.488475389769216,4.090085505301717,3.9686868525456878,0.0,-4.7199024
1987-02-01,4.071517666432571,6.6,4.716711560720999,6.1,5.421242713385335,3.5531742719485613,4.109610771725829,3.976555276546186,0.1971277,-4.522774699999999
1987-03-01,4.07329285515048,6.6,4.720282993088596,6.13,5.4240685718535975,3.5548622292063055,4.103799720992856,3.9808958697145216,0.2403089,-4.2824658
1987-04-01,4.079504998525438,6.3,4.724729421045731,6.37,5.450480357945144,3.5716712532083954,4.107737804333096,3.983226764434478,0.0,-4.2824658
1987-05-01,4.08591076418485,6.3,4.727387818712341,6.85,5.512702676188347,3.5614437308042524,4.109824133070487,3.9859052378188506,0.2612897,-4.0211761
1987-06-01,4.0906293359746195,6.2,4.7318028369214575,6.73,5.5225403350818105,3.5852396793541765,4.108871861502638,3.987798158491705,0.0,-4.0211761
1987-07-01,4.097534469055163,6.1,4.73444252169223,6.58,5.535521601510581,3.5978874376081786,4.109397364848393,3.9927178081338024,-0.032253,-4.0534291
1987-08-01,4.105813541325251,6.0,4.738826570800765,6.73,5.5334290136381,3.6315680874008227,4.110841076750564,3.9966949814853447,-0.0093601,-4.0627892
1987-09-01,4.108155418447288,5.9,4.742320024135325,7.22,5.544161303383023,3.6102420085968636,4.108609006235805,3.995094966431223,-0.1332063,-4.1959955
1987-10-01,4.122627469950154,6.0,4.74493212836325,7.29,5.544825820166979,3.5702085243962576,4.1088554350725115,4.003525946889517,0.0,-4.1959955
1987-11-01,4.127784173886589,5.8,4.748404354073999,6.69,5.5353243745214,3.579399353495115,4.109807722275466,4.002868688727722,-0.0596477,-4.255643200000001
1987-12-01,4.132657812473391,5.7,4.750135956238277,6.77,5.543104985920118,3.6078320752606143,4.1138693731531095,4.00709679365782,-0.1259441,-4.3815873000000005
1988-01-01,4.133178982825303,5.7,4.7535901911063645,6.83,5.563562093880882,3.632705849307993,4.113084533596154,4.0158603616674,0.0,-4.3815873000000005
1988-02-01,4.137555700464261,5.7,4.755312844417811,6.58,5.556596374630502,3.629686619301117,4.11622020273954,4.016923415253516,-0.1739662,-4.5555535
1988-03-01,4.139784676791858,5.7,4.757891273005756,6.58,5.554508771908447,3.6341328354388343,4.135246553542527,4.0220426504666955,0.0863419,-4.4692116
1988-04-01,4.1451248083562335,5.4,4.763881877142913,6.87,5.569069431776972,3.6226862313791375,4.126569709516837,4.0217380264510085,0.0,-4.4692116
1988-05-01,4.144020048663807,5.6,4.7664383335842135,7.09,5.592441146579294,3.636005964506868,4.1309175424529405,4.02733187173916,0.2279987,-4.241212900000001
1988-06-01,4.146627033879129,5.4,4.770684624465665,7.51,5.638105527980331,3.638822237572566,4.130965745677746,4.031937102093484,0.3521378,-3.889075100000001
1988-07-01,4.14725005631702,5.4,4.774912960575186,7.75,5.640487624283887,3.6266316406344092,4.131576118827428,4.038250287867192,0.0,-3.889075100000001
1988-08-01,4.151705825857008,5.6,4.77912349311153,8.01,5.632787600498577,3.6198776540156965,4.1388238606457035,4.044138395994782,-0.1620613,-4.051136400000001
1988-09-01,4.148878516660767,5.4,4.783316371371566,8.19,5.617897735499032,3.6116473762506724,4.138664432037497,4.041471072615033,-0.0483951,-4.0995315
1988-10-01,4.153710352827204,5.4,4.786658062033468,8.3,5.613857767128214,3.628784379562596,4.145750350282,4.048143543321387,0.0,-4.0995315
1988-11-01,4.155333039403771,5.3,4.789988622980633,8.35,5.611265058122292,3.6359005293230497,4.149448088448125,4.049137969384021,-0.0303479,-4.1298794
1988-12-01,4.160015254711746,5.3,4.793308128103486,8.76,5.637286483367837,3.6697730843742,4.144990146890993,4.052115328004364,0.4416863,-3.6881931000000003
1989-01-01,4.1631116304396345,5.4,4.797442073635214,9.12,5.647247395914323,3.6598367686612057,4.156191965548181,4.052567250420455,0.0,-3.6881931000000003
1989-02-01,4.158453303517545,5.2,4.800736969532067,9.36,5.654872303286193,3.6283329542459026,4.149716195534855,4.059166333872488,0.2700066,-3.4181865000000005
1989-03-01,4.160952814986687,5.0,4.805659046737495,9.85,5.661466308862253,3.6331024386449378,4.147822136000247,4.0578188808726505,0.0522098,-3.3659767000000005
1989-04-01,4.162049938576113,5.2,4.812997033190408,9.84,5.651049548003997,3.668574700773572,4.149243016869538,4.058838275371536,0.0,-3.3659767000000005
1989-05-01,4.1545879349017305,5.2,4.8178592793984425,9.81,5.645835514701352,3.6423642003724677,4.153430746347937,4.061201343628847,0.1402752,-3.2257015000000004
1989-06-01,4.155206018736083,5.3,4.821087692210561,9.53,5.63867490275106,3.6502425704990182,4.155612114569303,4.06182137051654,0.0,-3.2257015000000004
1989-07-01,4.145875411724534,5.2,4.824305715904762,9.24,5.634789603169249,3.6597080768136565,4.155016241754833,4.065035895360761,0.0590455,-3.1666560000000006
1989-08-01,4.154645994563541,5.2,4.824305715904762,8.99,5.622283151077064,3.7019930932593192,4.163590734958915,4.067487108052218,-0.1225097,-3.2891657000000007
1989-09-01,4.151561029932446,5.3,4.826712455935327,9.02,5.616552892043274,3.666199190390716,4.169575712898415,4.070256766693011,0.0,-3.2891657000000007
1989-10-01,4.150570504408419,5.3,4.83150862819882,8.84,5.614331761266853,3.6503465043971524,4.165889729385197,4.074294904416397,-0.062635,-3.351800700000001
1989-11-01,4.153956907153244,5.4,4.835487941050301,8.55,5.595417449978076,3.640109289744507,4.171845581000848,4.074872880157506,0.1344756,-3.217325100000001
1989-12-01,4.159881022752476,5.4,4.838660029356445,8.45,5.567657244751953,3.645371564137002,4.184215734983795,4.082018912531463,-0.0511646,-3.268489700000001
1990-01-01,4.153647526720423,5.4,4.848116364598481,8.23,5.562065288704186,3.7294214094268727,4.168694171845805,4.07789331278027,0.0,-3.268489700000001
1990-02-01,4.163004267104111,5.3,4.852030263919617,8.24,5.566434283504978,3.6661480421118444,4.172708939209356,4.0824912551911,0.3175005,-2.950989200000001
1990-03-01,4.168435748520655,5.2,4.856706811803519,8.28,5.585299193885424,3.662971728572751,4.176723001488003,4.087168878473005,-0.070355,-3.021344200000001
1990-04-01,4.167388992825478,5.4,4.859036909945142,8.26,5.609911259046131,3.6669661008020453,4.171614197713401,4.0915239212853285,0.0,-3.021344200000001
1990-05-01,4.16902832095986,5.4,4.860587297852597,8.18,5.623295223743515,3.6457370612170945,4.172339019816738,4.094794461002466,0.0411603,-2.980183900000001
1990-06-01,4.172386808768404,5.2,4.866764923676554,8.29,5.6240175061873385,3.646258968277296,4.177474806238303,4.097672352314776,0.0,-2.980183900000001
1990-07-01,4.171347269156864,5.5,4.871373226762748,8.15,5.6243423631628895,3.6488904458975733,4.176339209774728,4.101088437755446,-0.0973543,-3.077538200000001
1990-08-01,4.174081069174827,5.7,4.879767018891217,8.13,5.609581679257374,3.634502462647605,4.177229381114742,4.104129862956897,0.1683711,-2.9091671000000012
1990-09-01,4.175927621406425,5.9,4.886582645426277,8.2,5.604919323852329,3.6450581745650865,4.172739759649474,4.102957365320323,0.0,-2.9091671000000012
1990-10-01,4.168276328376267,5.9,4.893352133481524,8.11,5.593074352671779,3.6239141752615773,4.163777336937438,4.102064685237239,-0.0942083,-3.0033754000000012
1990-11-01,4.156509957221985,6.2,4.895598484107897,7.81,5.566204811671638,3.6178935263806498,4.170641802844495,4.098934014555908,0.053755,-2.9496204000000015
1990-12-01,4.149661002892809,6.3,4.8993312245375815,7.31,5.558718166217954,3.6028584955888863,4.1615981442439,4.100078094069861,-0.0827227,-3.0323431000000016
1991-01-01,4.145392493177173,6.4,4.903050083416319,6.91,5.550437026098764,3.549243753769917,4.159476657159883,4.096924564485488,0.0,-3.0323431000000016
1991-02-01,4.138568762670754,6.6,4.9037921984782065,6.25,5.542282633554545,3.575178699597769,4.163155194882344,4.100558548688569,-0.2267741,-3.2591172000000017
1991-03-01,4.133042702960763,6.8,4.9037921984782065,6.12,5.545255566427963,3.6346344392615406,4.174741053460697,4.102825166691692,0.2594308,-2.9996864000000016
1991-04-01,4.135323344450521,6.7,4.906015244966153,5.91,5.5457632103852115,3.589390555613194,4.1701938745055385,4.108526849793462,0.0,-2.9996864000000016
1991-05-01,4.14502500218607,6.9,4.909709375506295,5.78,5.526090186245908,3.5870958669464525,4.175678743277072,4.110709916308365,0.2320168,-2.767669600000002
1991-06-01,4.154361940880193,6.9,4.912654885736052,5.9,5.509914513961874,3.5994743052462375,4.169142772297287,4.1112344548903685,0.0,-2.767669600000002
1991-07-01,4.154832704137342,6.8,4.9141243937154115,5.82,5.494336350465589,3.608997150241689,4.176676954258887,4.113934748653664,-0.0594382,-2.827107800000002
1991-08-01,4.155701464875074,6.9,4.91705694713669,5.66,5.497127240846794,3.5992008869692564,4.174771811334716,4.114163529254067,0.1195838,-2.707524000000002
1991-09-01,4.164653900120097,6.9,4.919980925828125,5.45,5.494665095075083,3.6135091470891596,4.168585858821057,4.114767911862979,0.0,-2.707524000000002
1991-10-01,4.162630739615149,7.0,4.921439715291784,5.21,5.498396978263695,3.5831021849597677,4.166308571061412,4.115274005403131,-0.0072307,-2.714754700000002
1991-11-01,4.161683845062395,7.0,4.925803358579558,4.81,5.48848307736504,3.588534119165061,4.1657966296287405,4.122105633007491,0.0,-2.714754700000002
1991-12-01,4.157511831122911,7.3,4.92870191133357,4.43,5.483468250352151,3.6006764583376545,4.162065514050971,4.1241784075419785,0.0,-2.714754700000002
1992-01-01,4.1514587158233205,7.3,4.929425238670713,4.03,5.474117706351726,3.629129449708162,4.183423245305645,4.133164554071683,0.0,-2.714754700000002
1992-02-01,4.158726821151369,7.4,4.931592086755803,4.06,5.469999188237646,3.6386645254494336,4.1808433078387175,4.134174064384716,0.0497054,-2.665049300000002
1992-03-01,4.167429272927112,7.4,4.935193098929397,3.98,5.479471575589985,3.6200383568229846,4.174218024805264,4.143293443953964,-0.0609602,-2.7260095000000018
1992-04-01,4.174674920827833,7.4,4.937347498326424,3.73,5.4948705055887155,3.614613777217783,4.1824012260423835,4.1424201854536635,0.0,-2.7260095000000018
1992-05-01,4.1781264243824765,7.6,4.939497266262916,3.82,5.504640240131903,3.6367436996934077,4.18592050570931,4.145021833573083,0.1565276,-2.5694819000000018
1992-06-01,4.178238306664041,7.8,4.942356453342962,3.76,5.5121375904013625,3.65687265797885,4.182782698683978,4.146778872070522,0.0,-2.5694819000000018
1992-07-01,4.186998186201576,7.7,4.945207488773801,3.25,5.5093883366279774,3.6480314175879243,4.186528648763295,4.152346139018757,-0.0457016,-2.615183500000002
1992-08-01,4.182153954046509,7.6,4.9473404437239425,3.3,5.500278138594339,3.6564079139669734,4.189427443468793,4.153603546097022,0.0116073,-2.603576200000002
1992-09-01,4.184310182246493,7.6,4.9494688588587685,3.22,5.50573795739701,3.667502588354351,4.192952329307216,4.160366357764098,0.0,-2.603576200000002
1992-10-01,4.19188256162278,7.3,4.953712146696635,3.1,5.48691088010284,3.6762247196556883,4.199905057882593,4.161255267504727,-0.1153874,-2.7189636000000017
1992-11-01,4.196218005102439,7.4,4.956531035103055,3.09,5.473530384104697,3.6578788629941483,4.197126756865127,4.168523960396352,0.0327609,-2.6862027000000017
1992-12-01,4.197080135731758,7.4,4.957937505095806,2.92,5.470462316890431,3.696549960418156,4.201792896868274,4.169699375793521,-0.1789933,-2.865196000000002
1993-01-01,4.20142310123229,7.3,4.9614450499054845,3.02,5.474578931962116,3.7051464265778082,4.201598284632539,4.16578111215995,0.0,-2.865196000000002
1993-02-01,4.205422203925701,7.1,4.963543686562405,3.03,5.474746597637154,3.679990060268019,4.201358709876582,4.173602346539267,0.035227,-2.829969000000002
1993-03-01,4.204728439644936,7.0,4.964940334834126,3.07,5.473740181650835,3.6746030291951275,4.198884741496024,4.171321035337921,-0.0385323,-2.868501300000002
1993-04-01,4.207722353466245,7.1,4.9684234452869465,2.96,5.468102334337813,3.7102494798501287,4.2034978761186235,4.1731865493191185,0.0,-2.868501300000002
1993-05-01,4.204280594221745,7.1,4.971201224850849,3.0,5.460053489732883,3.726753106542018,4.212349795413005,4.171938119327204,0.3306535,-2.537847800000002
1993-06-01,4.206143804717973,7.0,4.971894465779825,3.04,5.4525394723958245,3.7187780044597996,4.209724713262173,4.180185810433553,0.0,-2.537847800000002
1993-07-01,4.209283557426749,6.9,4.973279507552487,3.06,5.4615410476500506,3.7351903569771867,4.2168423916757805,4.1819585353919555,0.0352706,-2.502577200000002
1993-08-01,4.208309949553249,6.8,4.975353479951616,3.03,5.463619918172396,3.721128808329433,4.214598616469919,4.187121232369109,0.0682457,-2.434331500000002
1993-09-01,4.213128578211952,6.7,4.976733742420574,3.09,5.461838293878274,3.7327767151511195,4.223675478518507,4.190381750419043,0.1846016,-2.249729900000002
1993-10-01,4.220665857787799,6.8,4.980863135762585,2.99,5.47058858748849,3.7451416331220693,4.221417644785577,4.191350273497173,0.0,-2.249729900000002
1993-11-01,4.224808337850438,6.6,4.983606621708336,3.02,5.487200681177132,3.75274587444235,4.226308059674461,4.192484069036585,-0.0450063,-2.294736200000002
1993-12-01,4.230099938294408,6.5,4.9856593080260785,2.96,5.503215477520897,3.7624783681481286,4.228205067349828,4.195410870956904,-0.1333112,-2.428047400000002
1994-01-01,4.233767316644746,6.6,4.9856593080260785,3.05,5.512743027242523,3.763546198696692,4.2322351895615435,4.198013648218948,0.0,-2.428047400000002
1994-02-01,4.234034038203518,6.6,4.9883896851489355,3.25,5.526169813589981,3.7849847722574226,4.239497742822211,4.203557647195417,0.2618445,-2.166202900000002
1994-03-01,4.244319392455859,6.5,4.991112627607392,3.34,5.536231296765696,3.7823925656123825,4.244056835450428,4.202436344572941,0.3355493,-1.8306536000000018
1994-04-01,4.249573232237669,6.4,4.991792206294776,3.56,5.533508058772913,3.8044377947482086,4.2456053560626845,4.2040655571568895,0.0,-1.8306536000000018
1994-05-01,4.254996917420117,6.1,4.993828175779875,4.01,5.547791213108276,3.7707589354239652,4.244114230847332,4.208595441225374,0.321621,-1.5090326000000018
1994-06-01,4.261480566606678,6.1,4.996536369716754,4.25,5.5479080878770946,3.787683523172517,4.249751595364063,4.212557135243729,0.0,-1.5090326000000018
1994-07-01,4.263267028577773,6.1,4.99991133073328,4.26,5.560489304829725,3.786777192390396,4.249066507417651,4.212023888797179,0.0799912,-1.4290414000000018
1994-08-01,4.268800544103859,6.0,5.003946305945459,4.47,5.57644140618771,3.802542904809325,4.258360703671816,4.215809699503277,0.4314457,-0.9975957000000018
1994-09-01,4.272559085577316,5.9,5.005957704545144,4.73,5.58982959458017,3.805150235779323,4.257752263312035,4.217888748313555,0.06949,-0.9281057000000017
1994-10-01,4.281229302949019,5.8,5.006627272698717,4.76,5.594488306395724,3.8302053902043713,4.264720047997654,4.219845883281562,0.0,-0.9281057000000017
1994-11-01,4.2874604280528645,5.6,5.00930107108312,5.29,5.616807460641794,3.8369114529330175,4.262116338001324,4.22053658745986,0.6061283,-0.32197740000000175
1994-12-01,4.2979872007197395,5.5,5.011301738639416,5.45,5.643961696337661,3.8310949059109047,4.270047038936174,4.223001594430363,-0.2163531,-0.5383305000000017
1995-01-01,4.3000747097711285,5.6,5.01396308418893,5.53,5.663828159149168,3.8161506676426282,4.274274372179652,4.224451347567316,0.0,-0.5383305000000017
1995-02-01,4.298889561051024,5.4,5.016617365773803,5.92,5.65469726696571,3.7991678080080593,4.263876344087661,4.229050265074392,0.5159812,-0.02234930000000168
1995-03-01,4.3005711586796425,5.4,5.018603463745433,5.98,5.6558869102130815,3.8199954319714733,4.269459659192278,4.231174674749322,0.2422047,0.2198553999999983
1995-04-01,4.300236150528487,5.8,5.02256386496153,6.05,5.657284680996621,3.7969263581970703,4.2674992311912385,4.234005050175571,0.0,0.2198553999999983
1995-05-01,4.3032106742381675,5.6,5.024538199265247,6.01,5.664209699536378,3.818964289176541,4.274956324817333,4.238213999308034,0.2246379,0.4444932999999983
1995-06-01,4.306865223232397,5.6,5.026508643252546,6.0,5.686805850449084,3.8492109930162757,4.2798554720627555,4.2430087903890605,0.0,0.4444932999999983
1995-07-01,4.302858960713321,5.7,5.027820118850356,5.85,5.688228807729435,3.8314851752016654,4.277762739729927,4.243109335487213,0.0193463,0.4638395999999983
1995-08-01,4.315563596173527,5.7,5.029784112935016,5.74,5.676445535580906,3.8531855357036515,4.273146041918901,4.248195197040357,-0.0490342,0.4148053999999983
1995-09-01,4.319599216921951,5.6,5.031091302663638,5.8,5.672154199198024,3.864281291442685,4.282054354146919,4.246350085702971,0.0613979,0.47620329999999833
1995-10-01,4.318241163256516,5.5,5.033700567027251,5.76,5.679045694423787,3.844043905615285,4.273438694256982,4.247523341335403,0.0,0.47620329999999833
1995-11-01,4.320750785229758,5.6,5.03500265054455,5.8,5.692586701895467,3.8658743494021657,4.284193274325118,4.2521884138869765,0.1075207,0.5837239999999984
1995-12-01,4.324566999000603,5.6,5.0363030408448335,5.6,5.672773287781856,3.8903907053010323,4.290705986096153,4.25478967618348,-0.1249469,0.4587770999999984
1996-01-01,4.317987988577961,5.6,5.04148775757902,5.56,5.658645628984671,3.8559181540433736,4.283669317057013,4.25731339050024,0.073092,0.5318690999999984
1996-02-01,4.333522866989061,5.5,5.043425116919247,5.22,5.652489180268651,3.8835412229924957,4.289033767824717,4.261806256109032,0.0,0.5318690999999984
1996-03-01,4.332221705804867,5.5,5.0466457316192885,5.31,5.658122406620676,3.893410869216164,4.295024348552021,4.265211880082047,0.065497,0.5973660999999985
1996-04-01,4.341035354992369,5.6,5.050496827521386,5.22,5.686602405446348,3.910501849056207,4.299622808419066,4.265984270669195,0.0,0.5973660999999985
1996-05-01,4.348295327126536,5.6,5.052416828111211,5.24,5.729775054930455,3.9157161772657636,4.299134036584316,4.267092661581622,0.0063028,0.6036688999999985
1996-06-01,4.356721647120231,5.3,5.054333149361975,5.27,5.734958092124651,3.900921612356972,4.30728961855964,4.269025895586638,0.0,0.6036688999999985
1996-07-01,4.354934176005085,5.5,5.056245805348308,5.4,5.735119629965241,3.90614576825527,4.307424309578646,4.2711788693383514,-0.0105403,0.5931285999999986
1996-08-01,4.360774907940086,5.1,5.057518879995106,5.22,5.750347943803522,3.919455317245442,4.31067831271883,4.272644152853729,-0.0238854,0.5692431999999985
1996-09-01,4.367633549386244,5.2,5.060694493968993,5.3,5.734861156893465,3.9228244591220016,4.3092408649482286,4.274413583962762,0.0137985,0.5830416999999986
1996-10-01,4.366869848724844,5.2,5.063860055333554,5.24,5.696623577457721,3.9306681002969857,4.316474266433646,4.274733697536223,0.0,0.5830416999999986
1996-11-01,4.3755570016576195,5.4,5.0670156275323635,5.31,5.651927619113924,3.938567560650258,4.315753276242594,4.277415837906601,0.0730004,0.6560420999999985
1996-12-01,4.3821553763863115,5.4,5.069532935343741,5.29,5.657144991804844,3.937183801086646,4.319313113876328,4.282330601058164,0.0161422,0.6721842999999985
1997-01-01,4.383481825370133,5.3,5.071416766356115,5.25,5.677301597406604,3.959784068826406,4.3158734773793075,4.286643952241304,0.0,0.6721842999999985
1997-02-01,4.395663232196791,5.2,5.073297055220967,5.19,5.690832315480573,3.9566903969233054,4.323668972611392,4.28771595520264,0.0197767,0.6919609999999985
1997-03-01,4.402670819525852,5.2,5.073923033332174,5.39,5.696019084038367,3.97002772771472,4.330141059659626,4.28669895471643,0.102688,0.7946489999999985
1997-04-01,4.403467625002443,5.1,5.074548619839908,5.51,5.677130443658775,3.95770357792012,4.321387168997277,4.292416429107287,0.0,0.7946489999999985
1997-05-01,4.409629642099853,4.9,5.074548619839908,5.5,5.678601409458943,3.9500699530650487,4.320137932995036,4.295406090390108,0.0984425,0.8930914999999985
1997-06-01,4.414686207079171,5.0,5.076423034634259,5.56,5.683817834236604,3.9691214174680227,4.329825033163441,4.295787686556971,0.0,0.8930914999999985
1997-07-01,4.422300879206499,4.9,5.077670695432414,5.52,5.67394163264518,3.9906308380067603,4.337604417121135,4.303253953508486,-0.049381800000000003,0.8437096999999985
1997-08-01,4.432773217141702,4.8,5.080161356744866,5.54,5.687449820035304,4.016617227558068,4.340019041776209,4.3066832843700915,0.1114467,0.9551563999999985
1997-09-01,4.442016937705628,4.9,5.0826458300725275,5.54,5.681468697059617,4.000308570295506,4.341660265507295,4.309644096179919,-0.1585259,0.7966304999999985
1997-10-01,4.451023172820777,4.7,5.084505142662711,5.5,5.689446875888835,4.006951294139531,4.342245764662037,4.315926895469356,0.0,0.7966304999999985
1997-11-01,4.459754742650116,4.6,5.085742766583061,5.52,5.684191824891197,4.03339071955176,4.350600464986512,4.313975284102691,-0.0720625,0.7245679999999984
